CPT1/HCPCS,Mod,Status,Description,Work RVUs,Non-Facility PE RVUs,Facility PE RVUs,Mal-Practice RVUs,Total Non-Facility RVUs,Total Facility RVUs,Global
94799,26,C,Pulmonary service/procedure,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95004,,A,Percut allergy skin tests,0.01,0.17,NA,0.01,0.19,NA,XXX
95012,,A,Exhaled nitric oxide meas,0.00,0.53,NA,0.01,0.54,NA,XXX
95017,,A,Perq & icut allg test venoms,0.07,0.14,0.02,0.01,0.22,0.10,XXX
95018,,A,Perq&ic allg test drugs/biol,0.14,0.43,0.05,0.01,0.58,0.20,XXX
95024,,A,Icut allergy test drug/bug,0.01,0.20,0.01,0.01,0.22,0.03,XXX
95027,,A,Icut allergy titrate-airborn,0.01,0.11,NA,0.01,0.13,NA,XXX
95028,,A,Icut allergy test-delayed,0.00,0.37,NA,0.01,0.38,NA,XXX
95044,,A,Allergy patch tests,0.00,0.15,NA,0.01,0.16,NA,XXX
95052,,A,Photo patch test,0.00,0.18,NA,0.01,0.19,NA,XXX
95056,,A,Photosensitivity tests,0.00,1.24,NA,0.01,1.25,NA,XXX
95060,,A,Eye allergy tests,0.00,0.99,NA,0.01,1.00,NA,XXX
95065,,A,Nose allergy test,0.00,0.70,NA,0.01,0.71,NA,XXX
95070,,A,Bronchial allergy tests,0.00,0.85,NA,0.02,0.87,NA,XXX
95071,,A,Bronchial allergy tests,0.00,1.01,NA,0.02,1.03,NA,XXX
95076,,A,Ingest challenge ini 120 min,1.50,1.72,0.52,0.06,3.28,2.08,XXX
95079,,A,Ingest challenge addl 60 min,1.38,0.91,0.47,0.05,2.34,1.90,ZZZ
95115,,A,Immunotherapy one injection,0.00,0.24,NA,0.01,0.25,NA,XXX
95117,,A,Immunotherapy injections,0.00,0.28,NA,0.01,0.29,NA,XXX
95120,,I,Immunotherapy one injection,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95125,,I,Immunotherapy 2/> injections,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95130,,I,Immntx 1 sting insect,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95131,,I,Immntx 2 sting insects,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95132,,I,Immntx 3 sting insects,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95133,,I,Immntx 4 sting insects,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95134,,I,Immntx 5 sting insects,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95144,,A,Antigen therapy services,0.06,0.30,0.02,0.01,0.37,0.09,XXX
95145,,A,Antigen therapy services,0.06,0.64,0.02,0.01,0.71,0.09,XXX
95146,,A,Antigen therapy services,0.06,1.23,0.02,0.01,1.30,0.09,XXX
95147,,A,Antigen therapy services,0.06,1.31,0.02,0.01,1.38,0.09,XXX
95148,,A,Antigen therapy services,0.06,1.88,0.02,0.01,1.95,0.09,XXX
95149,,A,Antigen therapy services,0.06,2.51,0.02,0.01,2.58,0.09,XXX
95165,,A,Antigen therapy services,0.06,0.30,0.02,0.01,0.37,0.09,XXX
95170,,A,Antigen therapy services,0.06,0.20,0.02,0.01,0.27,0.09,XXX
95180,,A,Rapid desensitization,2.01,1.68,0.78,0.08,3.77,2.87,XXX
95199,,C,Allergy immunology services,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95250,,A,Glucose monitoring cont,0.00,4.41,NA,0.04,4.45,NA,XXX
95251,,A,Gluc monitor cont phys i&r,0.85,0.34,0.34,0.05,1.24,1.24,XXX
95782,,A,Polysom <6 yrs 4/> paramtrs,2.60,25.96,NA,0.29,28.85,NA,XXX
95782,TC,A,Polysom <6 yrs 4/> paramtrs,0.00,25.09,NA,0.17,25.26,NA,XXX
95782,26,A,Polysom <6 yrs 4/> paramtrs,2.60,0.87,0.87,0.12,3.59,3.59,XXX
95783,,A,Polysom <6 yrs cpap/bilvl,2.83,29.68,NA,0.28,32.79,NA,XXX
95783,TC,A,Polysom <6 yrs cpap/bilvl,0.00,28.53,NA,0.18,28.71,NA,XXX
95783,26,A,Polysom <6 yrs cpap/bilvl,2.83,1.15,1.15,0.10,4.08,4.08,XXX
95800,,A,Slp stdy unattended,1.05,3.93,NA,0.06,5.04,NA,XXX
95800,TC,A,Slp stdy unattended,0.00,3.55,NA,0.01,3.56,NA,XXX
95800,26,A,Slp stdy unattended,1.05,0.38,0.38,0.05,1.48,1.48,XXX
95801,,A,Slp stdy unatnd w/anal,1.00,1.52,NA,0.05,2.57,NA,XXX
95801,TC,A,Slp stdy unatnd w/anal,0.00,1.16,NA,0.01,1.17,NA,XXX
95801,26,A,Slp stdy unatnd w/anal,1.00,0.36,0.36,0.04,1.40,1.40,XXX
95803,,A,Actigraphy testing,0.90,3.03,NA,0.05,3.98,NA,XXX
95803,TC,A,Actigraphy testing,0.00,2.73,NA,0.01,2.74,NA,XXX
95803,26,A,Actigraphy testing,0.90,0.30,0.30,0.04,1.24,1.24,XXX
95805,,A,Multiple sleep latency test,1.20,10.77,NA,0.12,12.09,NA,XXX
95805,TC,A,Multiple sleep latency test,0.00,10.34,NA,0.07,10.41,NA,XXX
95805,26,A,Multiple sleep latency test,1.20,0.43,0.43,0.05,1.68,1.68,XXX
95806,,A,Sleep study unatt&resp efft,1.25,3.48,NA,0.06,4.79,NA,XXX
95806,TC,A,Sleep study unatt&resp efft,0.00,3.04,NA,0.01,3.05,NA,XXX
95806,26,A,Sleep study unatt&resp efft,1.25,0.44,0.44,0.05,1.74,1.74,XXX
95807,,A,Sleep study attended,1.28,11.73,NA,0.13,13.14,NA,XXX
95807,TC,A,Sleep study attended,0.00,11.30,NA,0.07,11.37,NA,XXX
95807,26,A,Sleep study attended,1.28,0.43,0.43,0.06,1.77,1.77,XXX
95808,,A,Polysom any age 1-3> param,1.74,16.18,NA,0.16,18.08,NA,XXX
95808,TC,A,Polysom any age 1-3> param,0.00,15.49,NA,0.08,15.57,NA,XXX
95808,26,A,Polysom any age 1-3> param,1.74,0.69,0.69,0.08,2.51,2.51,XXX
95810,,A,Polysom 6/> yrs 4/> param,2.50,14.89,NA,0.20,17.59,NA,XXX
95810,TC,A,Polysom 6/> yrs 4/> param,0.00,14.04,NA,0.09,14.13,NA,XXX
95810,26,A,Polysom 6/> yrs 4/> param,2.50,0.85,0.85,0.11,3.46,3.46,XXX
95811,,A,Polysom 6/>yrs cpap 4/> parm,2.60,15.66,NA,0.22,18.48,NA,XXX
95811,TC,A,Polysom 6/>yrs cpap 4/> parm,0.00,14.78,NA,0.10,14.88,NA,XXX
95811,26,A,Polysom 6/>yrs cpap 4/> parm,2.60,0.88,0.88,0.12,3.60,3.60,XXX
95812,,A,Eeg 41-60 minutes,1.08,7.99,NA,0.08,9.15,NA,XXX
95812,TC,A,Eeg 41-60 minutes,0.00,7.49,NA,0.02,7.51,NA,XXX
95812,26,A,Eeg 41-60 minutes,1.08,0.50,0.50,0.06,1.64,1.64,XXX
95813,,A,Eeg over 1 hour,1.63,9.78,NA,0.12,11.53,NA,XXX
95813,TC,A,Eeg over 1 hour,0.00,9.02,NA,0.03,9.05,NA,XXX
95813,26,A,Eeg over 1 hour,1.63,0.76,0.76,0.09,2.48,2.48,XXX
95816,,A,Eeg awake and drowsy,1.08,9.04,NA,0.09,10.21,NA,XXX
95816,TC,A,Eeg awake and drowsy,0.00,8.54,NA,0.03,8.57,NA,XXX
95816,26,A,Eeg awake and drowsy,1.08,0.50,0.50,0.06,1.64,1.64,XXX
95819,,A,Eeg awake and asleep,1.08,10.56,NA,0.10,11.74,NA,XXX
95819,TC,A,Eeg awake and asleep,0.00,10.05,NA,0.04,10.09,NA,XXX
95819,26,A,Eeg awake and asleep,1.08,0.51,0.51,0.06,1.65,1.65,XXX
95822,,A,Eeg coma or sleep only,1.08,9.43,NA,0.09,10.60,NA,XXX
95822,TC,A,Eeg coma or sleep only,0.00,8.92,NA,0.03,8.95,NA,XXX
95822,26,A,Eeg coma or sleep only,1.08,0.51,0.51,0.06,1.65,1.65,XXX
95824,,C,Eeg cerebral death only,0.00,0.00,NA,0.00,0.00,NA,XXX
95824,TC,C,Eeg cerebral death only,0.00,0.00,NA,0.00,0.00,NA,XXX
95824,26,A,Eeg cerebral death only,0.74,0.34,0.34,0.04,1.12,1.12,XXX
95827,,A,Eeg all night recording,1.08,17.52,NA,0.17,18.77,NA,XXX
95827,TC,A,Eeg all night recording,0.00,17.04,NA,0.11,17.15,NA,XXX
95827,26,A,Eeg all night recording,1.08,0.48,0.48,0.06,1.62,1.62,XXX
95829,,A,Surgery electrocorticogram,6.20,47.36,NA,0.57,54.13,NA,XXX
95829,TC,A,Surgery electrocorticogram,0.00,44.47,NA,0.06,44.53,NA,XXX
95829,26,A,Surgery electrocorticogram,6.20,2.89,2.89,0.51,9.60,9.60,XXX
95830,,A,Insert electrodes for eeg,1.70,4.37,0.78,0.13,6.20,2.61,XXX
95831,,A,Limb muscle testing manual,0.28,0.57,0.13,0.04,0.89,0.45,XXX
95832,,A,Hand muscle testing manual,0.29,0.54,0.14,0.05,0.88,0.48,XXX
95833,,A,Body muscle testing manual,0.47,0.56,0.12,0.02,1.05,0.61,XXX
95834,,A,Body muscle testing manual,0.60,0.84,0.25,0.04,1.48,0.89,XXX
95851,,A,Range of motion measurements,0.16,0.34,0.05,0.01,0.51,0.22,XXX
95852,,A,Range of motion measurements,0.11,0.32,0.04,0.01,0.44,0.16,XXX
95857,,A,Cholinesterase challenge,0.53,0.96,0.28,0.04,1.53,0.85,XXX
95860,,A,Muscle test one limb,0.96,2.45,NA,0.05,3.46,NA,XXX
95860,TC,A,Muscle test one limb,0.00,1.98,NA,0.01,1.99,NA,XXX
95860,26,A,Muscle test one limb,0.96,0.47,0.47,0.04,1.47,1.47,XXX
95861,,A,Muscle test 2 limbs,1.54,3.28,NA,0.10,4.92,NA,XXX
95861,TC,A,Muscle test 2 limbs,0.00,2.55,NA,0.01,2.56,NA,XXX
95861,26,A,Muscle test 2 limbs,1.54,0.73,0.73,0.09,2.36,2.36,XXX
95863,,A,Muscle test 3 limbs,1.87,4.21,NA,0.10,6.18,NA,XXX
95863,TC,A,Muscle test 3 limbs,0.00,3.32,NA,0.01,3.33,NA,XXX
95863,26,A,Muscle test 3 limbs,1.87,0.89,0.89,0.09,2.85,2.85,XXX
95864,,A,Muscle test 4 limbs,1.99,4.84,NA,0.12,6.95,NA,XXX
95864,TC,A,Muscle test 4 limbs,0.00,3.88,NA,0.01,3.89,NA,XXX
95864,26,A,Muscle test 4 limbs,1.99,0.96,0.96,0.11,3.06,3.06,XXX
95865,,A,Muscle test larynx,1.57,2.47,NA,0.11,4.15,NA,XXX
95865,TC,A,Muscle test larynx,0.00,1.73,NA,0.01,1.74,NA,XXX
95865,26,A,Muscle test larynx,1.57,0.74,0.74,0.10,2.41,2.41,XXX
95866,,A,Muscle test hemidiaphragm,1.25,2.52,NA,0.07,3.84,NA,XXX
95866,TC,A,Muscle test hemidiaphragm,0.00,1.90,NA,0.01,1.91,NA,XXX
95866,26,A,Muscle test hemidiaphragm,1.25,0.62,0.62,0.06,1.93,1.93,XXX
95867,,A,Muscle test cran nerv unilat,0.79,1.90,NA,0.05,2.74,NA,XXX
95867,TC,A,Muscle test cran nerv unilat,0.00,1.54,NA,0.01,1.55,NA,XXX
95867,26,A,Muscle test cran nerv unilat,0.79,0.36,0.36,0.04,1.19,1.19,XXX
95868,,A,Muscle test cran nerve bilat,1.18,2.55,NA,0.08,3.81,NA,XXX
95868,TC,A,Muscle test cran nerve bilat,0.00,1.99,NA,0.01,2.00,NA,XXX
95868,26,A,Muscle test cran nerve bilat,1.18,0.56,0.56,0.07,1.81,1.81,XXX
95869,,A,Muscle test thor paraspinal,0.37,2.19,NA,0.03,2.59,NA,XXX
95869,TC,A,Muscle test thor paraspinal,0.00,2.01,NA,0.01,2.02,NA,XXX
95869,26,A,Muscle test thor paraspinal,0.37,0.18,0.18,0.02,0.57,0.57,XXX
95870,,A,Muscle test nonparaspinal,0.37,2.22,NA,0.03,2.62,NA,XXX
95870,TC,A,Muscle test nonparaspinal,0.00,2.04,NA,0.01,2.05,NA,XXX
95870,26,A,Muscle test nonparaspinal,0.37,0.18,0.18,0.02,0.57,0.57,XXX
95872,,A,Muscle test one fiber,2.88,2.52,NA,0.18,5.58,NA,XXX
95872,TC,A,Muscle test one fiber,0.00,1.18,NA,0.01,1.19,NA,XXX
95872,26,A,Muscle test one fiber,2.88,1.34,1.34,0.17,4.39,4.39,XXX
95873,,A,Guide nerv destr elec stim,0.37,1.69,NA,0.01,2.07,NA,ZZZ
95873,TC,A,Guide nerv destr elec stim,0.00,1.50,NA,0.00,1.50,NA,ZZZ
95873,26,A,Guide nerv destr elec stim,0.37,0.19,0.19,0.01,0.57,0.57,ZZZ
95874,,A,Guide nerv destr needle emg,0.37,1.70,NA,0.02,2.09,NA,ZZZ
95874,TC,A,Guide nerv destr needle emg,0.00,1.52,NA,0.00,1.52,NA,ZZZ
95874,26,A,Guide nerv destr needle emg,0.37,0.18,0.18,0.02,0.57,0.57,ZZZ
95875,,A,Limb exercise test,1.10,2.15,NA,0.07,3.32,NA,XXX
95875,TC,A,Limb exercise test,0.00,1.63,NA,0.01,1.64,NA,XXX
95875,26,A,Limb exercise test,1.10,0.52,0.52,0.06,1.68,1.68,XXX
95885,,A,Musc tst done w/nerv tst lim,0.35,1.29,NA,0.02,1.66,NA,ZZZ
95885,TC,A,Musc tst done w/nerv tst lim,0.00,1.12,NA,0.00,1.12,NA,ZZZ
95885,26,A,Musc tst done w/nerv tst lim,0.35,0.17,0.17,0.02,0.54,0.54,ZZZ
95886,,A,Musc test done w/n test comp,0.86,1.68,NA,0.04,2.58,NA,ZZZ
95886,TC,A,Musc test done w/n test comp,0.00,1.26,NA,0.00,1.26,NA,ZZZ
95886,26,A,Musc test done w/n test comp,0.86,0.42,0.42,0.04,1.32,1.32,ZZZ
95887,,A,Musc tst done w/n tst nonext,0.71,1.53,NA,0.04,2.28,NA,ZZZ
95887,TC,A,Musc tst done w/n tst nonext,0.00,1.20,NA,0.00,1.20,NA,ZZZ
95887,26,A,Musc tst done w/n tst nonext,0.71,0.33,0.33,0.04,1.08,1.08,ZZZ
95905,,A,Motor &/ sens nrve cndj test,0.05,1.95,NA,0.02,2.02,NA,XXX
95905,TC,A,Motor &/ sens nrve cndj test,0.00,1.93,NA,0.01,1.94,NA,XXX
95905,26,A,Motor &/ sens nrve cndj test,0.05,0.02,0.02,0.01,0.08,0.08,XXX
95907,,A,Nvr cndj tst 1-2 studies,1.00,1.70,NA,0.06,2.76,NA,XXX
95907,TC,A,Nvr cndj tst 1-2 studies,0.00,1.22,NA,0.01,1.23,NA,XXX
95907,26,A,Nvr cndj tst 1-2 studies,1.00,0.48,0.48,0.05,1.53,1.53,XXX
95908,,A,Nrv cndj tst 3-4 studies,1.25,2.23,NA,0.07,3.55,NA,XXX
95908,TC,A,Nrv cndj tst 3-4 studies,0.00,1.62,NA,0.01,1.63,NA,XXX
95908,26,A,Nrv cndj tst 3-4 studies,1.25,0.61,0.61,0.06,1.92,1.92,XXX
95909,,A,Nrv cndj tst 5-6 studies,1.50,2.65,NA,0.08,4.23,NA,XXX
95909,TC,A,Nrv cndj tst 5-6 studies,0.00,1.92,NA,0.01,1.93,NA,XXX
95909,26,A,Nrv cndj tst 5-6 studies,1.50,0.73,0.73,0.07,2.30,2.30,XXX
95910,,A,Nrv cndj test 7-8 studies,2.00,3.48,NA,0.11,5.59,NA,XXX
95910,TC,A,Nrv cndj test 7-8 studies,0.00,2.51,NA,0.01,2.52,NA,XXX
95910,26,A,Nrv cndj test 7-8 studies,2.00,0.97,0.97,0.10,3.07,3.07,XXX
95911,,A,Nrv cndj test 9-10 studies,2.50,4.03,NA,0.13,6.66,NA,XXX
95911,TC,A,Nrv cndj test 9-10 studies,0.00,2.82,NA,0.01,2.83,NA,XXX
95911,26,A,Nrv cndj test 9-10 studies,2.50,1.21,1.21,0.12,3.83,3.83,XXX
95912,,A,Nrv cndj test 11-12 studies,3.00,4.19,NA,0.16,7.35,NA,XXX
95912,TC,A,Nrv cndj test 11-12 studies,0.00,2.81,NA,0.01,2.82,NA,XXX
95912,26,A,Nrv cndj test 11-12 studies,3.00,1.38,1.38,0.15,4.53,4.53,XXX
95913,,A,Nrv cndj test 13/> studies,3.56,4.69,NA,0.19,8.44,NA,XXX
95913,TC,A,Nrv cndj test 13/> studies,0.00,3.07,NA,0.01,3.08,NA,XXX
95913,26,A,Nrv cndj test 13/> studies,3.56,1.62,1.62,0.18,5.36,5.36,XXX
95921,,A,Autonomic nrv parasym inervj,0.90,1.46,NA,0.05,2.41,NA,XXX
95921,TC,A,Autonomic nrv parasym inervj,0.00,1.11,NA,0.01,1.12,NA,XXX
95921,26,A,Autonomic nrv parasym inervj,0.90,0.35,0.35,0.04,1.29,1.29,XXX
95922,,A,Autonomic nrv adrenrg inervj,0.96,1.82,NA,0.05,2.83,NA,XXX
95922,TC,A,Autonomic nrv adrenrg inervj,0.00,1.44,NA,0.01,1.45,NA,XXX
95922,26,A,Autonomic nrv adrenrg inervj,0.96,0.38,0.38,0.04,1.38,1.38,XXX
95923,,A,Autonomic nrv syst funj test,0.90,3.03,NA,0.06,3.99,NA,XXX
95923,TC,A,Autonomic nrv syst funj test,0.00,2.67,NA,0.01,2.68,NA,XXX
95923,26,A,Autonomic nrv syst funj test,0.90,0.36,0.36,0.05,1.31,1.31,XXX
95924,,A,Ans parasymp & symp w/tilt,1.73,2.47,NA,0.12,4.32,NA,XXX
95924,TC,A,Ans parasymp & symp w/tilt,0.00,1.75,NA,0.01,1.76,NA,XXX
95924,26,A,Ans parasymp & symp w/tilt,1.73,0.72,0.72,0.11,2.56,2.56,XXX
95925,,A,Somatosensory testing,0.54,3.33,NA,0.05,3.92,NA,XXX
95925,TC,A,Somatosensory testing,0.00,3.11,NA,0.02,3.13,NA,XXX
95925,26,A,Somatosensory testing,0.54,0.22,0.22,0.03,0.79,0.79,XXX
95926,,A,Somatosensory testing,0.54,3.21,NA,0.05,3.80,NA,XXX
95926,TC,A,Somatosensory testing,0.00,3.00,NA,0.02,3.02,NA,XXX
95926,26,A,Somatosensory testing,0.54,0.21,0.21,0.03,0.78,0.78,XXX
95927,,A,Somatosensory testing,0.54,3.31,NA,0.05,3.90,NA,XXX
95927,TC,A,Somatosensory testing,0.00,3.10,NA,0.02,3.12,NA,XXX
95927,26,A,Somatosensory testing,0.54,0.21,0.21,0.03,0.78,0.78,XXX
95928,,A,C motor evoked uppr limbs,1.50,4.45,NA,0.09,6.04,NA,XXX
95928,TC,A,C motor evoked uppr limbs,0.00,3.74,NA,0.01,3.75,NA,XXX
95928,26,A,C motor evoked uppr limbs,1.50,0.71,0.71,0.08,2.29,2.29,XXX
95929,,A,C motor evoked lwr limbs,1.50,4.64,NA,0.08,6.22,NA,XXX
95929,TC,A,C motor evoked lwr limbs,0.00,3.91,NA,0.01,3.92,NA,XXX
95929,26,A,C motor evoked lwr limbs,1.50,0.73,0.73,0.07,2.30,2.30,XXX
95930,,A,Visual evoked potential test,0.35,3.28,NA,0.03,3.66,NA,XXX
95930,TC,A,Visual evoked potential test,0.00,3.11,NA,0.02,3.13,NA,XXX
95930,26,A,Visual evoked potential test,0.35,0.17,0.17,0.01,0.53,0.53,XXX
95933,,A,Blink reflex test,0.59,1.54,NA,0.04,2.17,NA,XXX
95933,TC,A,Blink reflex test,0.00,1.26,NA,0.01,1.27,NA,XXX
95933,26,A,Blink reflex test,0.59,0.28,0.28,0.03,0.90,0.90,XXX
95937,,A,Neuromuscular junction test,0.65,1.63,NA,0.04,2.32,NA,XXX
95937,TC,A,Neuromuscular junction test,0.00,1.33,NA,0.01,1.34,NA,XXX
95937,26,A,Neuromuscular junction test,0.65,0.30,0.30,0.03,0.98,0.98,XXX
95938,,A,Somatosensory testing,0.86,8.75,NA,0.08,9.69,NA,XXX
95938,TC,A,Somatosensory testing,0.00,8.34,NA,0.03,8.37,NA,XXX
95938,26,A,Somatosensory testing,0.86,0.41,0.41,0.05,1.32,1.32,XXX
95939,,A,C motor evoked upr&lwr limbs,2.25,11.87,NA,0.16,14.28,NA,XXX
95939,TC,A,C motor evoked upr&lwr limbs,0.00,10.82,NA,0.04,10.86,NA,XXX
95939,26,A,C motor evoked upr&lwr limbs,2.25,1.05,1.05,0.12,3.42,3.42,XXX
95940,,A,Ionm in operatng room 15 min,0.60,NA,0.28,0.05,NA,0.93,XXX
95941,,I,Ionm remote/>1 pt or per hr,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95943,,C,Parasymp&symp hrt rate test,0.00,0.00,NA,0.00,0.00,NA,XXX
95943,TC,C,Parasymp&symp hrt rate test,0.00,0.00,NA,0.00,0.00,NA,XXX
95943,26,C,Parasymp&symp hrt rate test,0.00,0.00,0.00,0.00,0.00,0.00,XXX
95950,,A,Ambulatory eeg monitoring,1.51,7.81,NA,0.11,9.43,NA,XXX
95950,TC,A,Ambulatory eeg monitoring,0.00,7.12,NA,0.03,7.15,NA,XXX
95950,26,A,Ambulatory eeg monitoring,1.51,0.69,0.69,0.08,2.28,2.28,XXX
95951,,C,Eeg monitoring/videorecord,0.00,0.00,NA,0.00,0.00,NA,XXX
95951,TC,C,Eeg monitoring/videorecord,0.00,0.00,NA,0.00,0.00,NA,XXX
95951,26,A,Eeg monitoring/videorecord,5.99,2.80,2.80,0.33,9.12,9.12,XXX
95953,,A,Eeg monitoring/computer,3.08,8.71,NA,0.21,12.00,NA,XXX
95953,TC,A,Eeg monitoring/computer,0.00,7.29,NA,0.03,7.32,NA,XXX
95953,26,A,Eeg monitoring/computer,3.08,1.42,1.42,0.18,4.68,4.68,XXX
95954,,A,Eeg monitoring/giving drugs,2.45,10.16,NA,0.20,12.81,NA,XXX
95954,TC,A,Eeg monitoring/giving drugs,0.00,9.18,NA,0.05,9.23,NA,XXX
95954,26,A,Eeg monitoring/giving drugs,2.45,0.98,0.98,0.15,3.58,3.58,XXX
95955,,A,Eeg during surgery,1.01,4.98,NA,0.06,6.05,NA,XXX
95955,TC,A,Eeg during surgery,0.00,4.51,NA,0.01,4.52,NA,XXX
95955,26,A,Eeg during surgery,1.01,0.47,0.47,0.05,1.53,1.53,XXX
95956,,A,Eeg monitor technol attended,3.61,42.06,NA,0.40,46.07,NA,XXX
95956,TC,A,Eeg monitor technol attended,0.00,40.43,NA,0.19,40.62,NA,XXX
95956,26,A,Eeg monitor technol attended,3.61,1.63,1.63,0.21,5.45,5.45,XXX
95957,,A,Eeg digital analysis,1.98,6.52,NA,0.14,8.64,NA,XXX
95957,TC,A,Eeg digital analysis,0.00,5.62,NA,0.03,5.65,NA,XXX
95957,26,A,Eeg digital analysis,1.98,0.90,0.90,0.11,2.99,2.99,XXX
95958,,A,Eeg monitoring/function test,4.24,11.85,NA,0.34,16.43,NA,XXX
95958,TC,A,Eeg monitoring/function test,0.00,9.93,NA,0.05,9.98,NA,XXX
95958,26,A,Eeg monitoring/function test,4.24,1.92,1.92,0.29,6.45,6.45,XXX
95961,,A,Electrode stimulation brain,2.97,5.42,NA,0.29,8.68,NA,XXX
95961,TC,A,Electrode stimulation brain,0.00,4.03,NA,0.01,4.04,NA,XXX
95961,26,A,Electrode stimulation brain,2.97,1.39,1.39,0.28,4.64,4.64,XXX
95962,,A,Electrode stim brain add-on,3.21,3.97,NA,0.25,7.43,NA,ZZZ
95962,TC,A,Electrode stim brain add-on,0.00,2.47,NA,0.01,2.48,NA,ZZZ
95962,26,A,Electrode stim brain add-on,3.21,1.50,1.50,0.24,4.95,4.95,ZZZ
95965,,C,Meg spontaneous,0.00,0.00,NA,0.00,0.00,NA,XXX
95965,TC,C,Meg spontaneous,0.00,0.00,NA,0.00,0.00,NA,XXX
95965,26,A,Meg spontaneous,7.99,3.59,3.59,0.43,12.01,12.01,XXX
95966,,C,Meg evoked single,0.00,0.00,NA,0.00,0.00,NA,XXX
95966,TC,C,Meg evoked single,0.00,0.00,NA,0.00,0.00,NA,XXX
95966,26,A,Meg evoked single,3.99,1.82,1.82,0.21,6.02,6.02,XXX
95967,,C,Meg evoked each addl,0.00,0.00,NA,0.00,0.00,NA,ZZZ
95967,TC,C,Meg evoked each addl,0.00,0.00,NA,0.00,0.00,NA,ZZZ
95967,26,A,Meg evoked each addl,3.49,1.60,1.60,0.19,5.28,5.28,ZZZ
95970,,A,Analyze neurostim no prog,0.45,1.44,0.20,0.04,1.93,0.69,XXX
95971,,A,Analyze neurostim simple,0.78,0.58,0.31,0.07,1.43,1.16,XXX
95972,,A,Analyze neurostim complex,0.80,0.77,0.31,0.08,1.65,1.19,XXX
95974,,A,Cranial neurostim complex,3.00,2.60,1.39,0.30,5.90,4.69,XXX
95975,,A,Cranial neurostim complex,1.70,1.32,0.80,0.15,3.17,2.65,ZZZ
95978,,A,Analyze neurostim brain/1h,3.50,3.22,1.63,0.36,7.08,5.49,XXX
95979,,A,Analyz neurostim brain addon,1.64,1.28,0.77,0.15,3.07,2.56,ZZZ
95980,,A,Io anal gast n-stim init,0.80,NA,0.35,0.17,NA,1.32,XXX
95981,,A,Io anal gast n-stim subsq,0.30,0.57,0.17,0.04,0.91,0.51,XXX
95982,,A,Io ga n-stim subsq w/reprog,0.65,0.76,0.30,0.09,1.50,1.04,XXX
95990,,A,Spin/brain pump refil & main,0.00,2.53,NA,0.03,2.56,NA,XXX
95991,,A,Spin/brain pump refil & main,0.77,2.54,0.30,0.06,3.37,1.13,XXX
95992,,A,Canalith repositioning proc,0.75,0.43,0.27,0.04,1.22,1.06,XXX
95999,,C,Neurological procedure,0.00,0.00,0.00,0.00,0.00,0.00,XXX
96000,,A,Motion analysis video/3d,1.80,NA,0.79,0.12,NA,2.71,XXX
96001,,A,Motion test w/ft press meas,2.15,NA,0.96,0.36,NA,3.47,XXX
96002,,A,Dynamic surface emg,0.41,NA,0.18,0.03,NA,0.62,XXX
96003,,A,Dynamic fine wire emg,0.37,NA,0.09,0.01,NA,0.47,XXX
96004,,A,Phys review of motion tests,2.14,1.02,1.02,0.17,3.33,3.33,XXX
96020,,C,Functional brain mapping,0.00,0.00,NA,0.00,0.00,NA,XXX
96020,TC,C,Functional brain mapping,0.00,0.00,NA,0.00,0.00,NA,XXX
96020,26,A,Functional brain mapping,3.43,1.02,1.02,0.13,4.58,4.58,XXX
96040,,B,Genetic counseling 30 min,0.00,1.30,NA,0.03,1.33,NA,XXX
96101,,A,Psycho testing by psych/phys,1.86,0.32,0.30,0.07,2.25,2.23,XXX
96102,,A,Psycho testing by technician,0.50,1.22,0.14,0.03,1.75,0.67,XXX
96103,,A,Psycho testing admin by comp,0.51,0.23,0.20,0.04,0.78,0.75,XXX
96105,,A,Assessment of aphasia,1.75,1.22,NA,0.07,3.04,NA,XXX
96110,,N,Developmental screen w/score,0.00,0.26,NA,0.01,0.27,NA,XXX
96111,,A,Developmental test extend,2.60,0.97,0.80,0.14,3.71,3.54,XXX
96116,,A,Neurobehavioral status exam,1.86,0.65,0.49,0.09,2.60,2.44,XXX
96118,,A,Neuropsych tst by psych/phys,1.86,0.82,0.29,0.07,2.75,2.22,XXX
96119,,A,Neuropsych testing by tec,0.55,1.67,0.10,0.02,2.24,0.67,XXX
96120,,A,Neuropsych tst admin w/comp,0.51,0.81,0.19,0.04,1.36,0.74,XXX
96125,,A,Cognitive test by hc pro,1.70,1.51,NA,0.07,3.28,NA,XXX
96127,,A,Brief emotional/behav assmt,0.00,0.15,NA,0.01,0.16,NA,XXX
96150,,A,Assess hlth/behave init,0.50,0.09,0.08,0.02,0.61,0.60,XXX
96151,,A,Assess hlth/behave subseq,0.48,0.09,0.08,0.02,0.59,0.58,XXX
