"","SERIALNO","HINCP","NP","place_id","SYNTHETIC_HID","longitude","latitude","puma_id","ST","SEX","AGEP","SCH","SCHG","RELP","HISP","ESR","PINCP","NATIVITY","OCCP","POBP","RAC1P","SYNTHETIC_PID","school_id","workplace_id"
"7974",500321,113500,4,25017339200,"25017339200-1928",-71.13703827,42.4291255,506,25,1,3,2,1,2,1,NA,113500,1,NA,25,1,"25017339200-1928-4170","2.50E+11",NA
"7975",984293,75800,2,25009252502,"25009252502-836",-71.1550147,42.73192572,1000,25,1,66,1,NA,1,1,1,25000,1,4220,25,1,"25009252502-836-1078","",9004078
"7976",861344,13000,4,25017310602,"25017310602-1938",-71.34916278,42.64996362,3303,25,1,90,1,NA,6,5,6,0,2,NA,329,1,"25017310602-1938-3483","",NA
"7977",774109,177500,2,25011040702,"25011040702-1308",-72.49240626,42.57962598,703,25,2,71,1,NA,0,1,2,84000,1,4920,26,1,"25011040702-1308-2035","",832336218
"7978",1368023,301700,2,25023502200,"25023502200-1874",-70.90538,42.14708,4800,25,2,76,1,NA,1,1,6,3100,1,NA,36,1,"25023502200-1874-2947","",NA
"7979",108580,46700,5,25017387201,"25017387201-1901",-71.43754,42.22867,501,25,1,17,2,13,3,1,1,1000,1,4140,25,1,"25017387201-1901-4468","2.51E+11",465633667
"7980",238341,151100,9,25017370201,"25017370201-1896",-71.17324,42.37784,1400,25,1,15,2,12,7,1,NA,100,1,NA,25,1,"25017370201-1896-4065","2.50E+11",NA
"7981",624709,59000,4,25027733101,"25027733101-782",-71.84546,42.23598,3303,25,2,49,1,NA,1,1,1,23000,1,4520,25,1,"25027733101-782-1639","",959222274
"7982",212923,120000,4,25013812103,"25013812103-1295",-72.63457003,42.17549072,4303,25,2,16,2,12,2,1,6,0,1,NA,25,1,"25013812103-1295-2539","2.51E+11",NA
"7983",521720,34700,6,25017310700,"25017310700-1536",-71.32678635,42.64754531,1900,25,2,45,1,NA,0,3,6,14200,1,NA,72,8,"25017310700-1536-3994","",NA
"7984",1252578,170000,3,25025080900,"25025080900-1499",-71.10264,42.33466,3303,25,1,24,1,NA,0,1,1,60000,2,5920,247,6,"25025080900-1499-2744","",483813309
"7985",981795,87200,5,25021422600,"25021422600-2375",-70.9318,42.2306,4901,25,1,82,2,15,0,1,6,16900,1,NA,19,1,"25021422600-2375-6092","",NA
"7986",707676,29000,4,25027707400,"25027707400-1532",-72.00269,42.58847,1000,25,2,13,2,10,2,1,NA,29000,1,NA,25,1,"25027707400-1532-3043","2.51E+11",NA
"7987",1204487,39000,3,25025091200,"25025091200-815",-71.06231,42.31671,3304,25,2,2,NA,NA,2,1,NA,39000,1,NA,25,2,"25025091200-815-1458","",NA
"7988",1481376,100000,2,25021418002,"25021418002-2282",-70.98979,42.24072,1400,25,1,58,1,NA,1,1,1,100000,2,1010,247,6,"25021418002-2282-3338","",985869155
"7989",1070335,83000,4,25017317102,"25017317102-1289",-71.32434055,42.60569891,508,25,1,24,2,16,2,1,3,0,1,9620,33,1,"25017317102-1289-2690","",NA
"7990",117668,119300,4,25023506101,"25023506101-1898",-70.73025,42.15015,4302,25,1,39,1,NA,0,1,1,51300,1,4840,25,1,"25023506101-1898-4048","",519593784
"7991",644858,56700,9,25017384002,"25017384002-2860",-71.48089,42.29544,301,25,1,18,2,14,15,1,1,4700,1,9620,32,1,"25017384002-2860-5834","2.51E+11",522830413
"7992",620938,36000,2,25009206400,"25009206400-578",-70.93055553,42.47439907,4302,25,2,58,1,NA,0,1,1,26000,1,5120,25,1,"25009206400-578-768","",480831189
"7993",343867,77000,2,25017370400,"25017370400-999",-71.17287,42.36118,4500,25,2,26,1,NA,13,1,1,25000,1,5310,25,1,"25017370400-999-1164","",584640791
"7994",603737,66400,3,25023502102,"25023502102-1509",-70.9128,42.11403,301,25,1,38,1,NA,2,1,1,20400,1,5620,25,1,"25023502102-1509-2734","",853857076
"7995",1459056,24000,1,25011040400,"25011040400-205",-72.36833177,42.50703194,300,25,2,76,1,NA,0,1,1,24000,1,5120,25,1,"25011040400-205-205","",832336960
"7996",442563,35600,2,25013811400,"25013811400-422",-72.6002338,42.20374669,502,25,1,30,2,16,12,1,1,30000,1,2000,25,6,"25013811400-422-659","",106296049
"7997",1035204,21000,1,25017361300,"25017361300-122",-71.34296,42.44867,3301,25,1,72,1,NA,0,1,6,21000,2,NA,164,1,"25017361300-122-122","",NA
"7998",753905,24000,4,25017350104,"25017350104-2294",-71.09775,42.39548,4800,25,1,42,1,NA,0,1,1,24000,1,4640,25,9,"25017350104-2294-4313","",483726071
"7999",1071869,8800,1,25027730300,"25027730300-41",-71.79557,42.31834,3601,25,2,81,1,NA,0,1,6,8800,1,NA,44,1,"25027730300-41-41","",NA
"8000",831911,35000,6,25017342201,"25017342201-1977",-71.05601943,42.41853985,4902,25,2,5,3,1,2,1,NA,35000,1,NA,25,1,"25017342201-1977-4802","603905",NA
"8001",1350455,114000,2,25017332100,"25017332100-617",-71.21850109,42.52345989,4903,25,2,16,3,13,2,1,1,2000,1,9140,25,1,"25017332100-617-949","A9103072",578665143
"8002",431914,156600,3,25013810414,"25013810414-2301",-72.50845006,42.18352298,702,25,2,57,2,15,0,1,1,65000,1,120,25,1,"25013810414-2301-6037","",106302037
"8003",301359,81000,2,25009205700,"25009205700-710",-70.97809314,42.47215321,3306,25,2,25,1,NA,0,2,2,46000,2,3010,303,8,"25009205700-710-1034","",651909780
"8004",875969,161000,3,25017350200,"25017350200-2127",-71.09877,42.38978,1400,25,2,22,1,NA,2,1,1,45000,1,4760,25,1,"25017350200-2127-3638","",414092957
"8005",974398,27600,2,25009222100,"25009222100-378",-70.80039328,42.63540712,502,25,2,75,1,NA,1,1,6,8600,1,5700,23,1,"25009222100-378-424","",NA
"8006",1452439,40000,1,25021417802,"25021417802-475",-70.96608,42.25057,3302,25,2,52,1,NA,0,1,1,40000,2,4020,240,6,"25021417802-475-475","",399564988
"8007",1019572,34240,3,25005652800,"25005652800-963",-70.90671029,41.59786346,503,25,2,49,1,NA,2,1,1,19000,1,4250,25,1,"25005652800-963-1587","",474321833
"8008",173818,55000,4,25009253100,"25009253100-2018",-71.13494849,42.70571061,3603,25,2,4,3,1,2,1,NA,55000,1,NA,25,1,"25009253100-2018-3506","599533",NA
"8009",1220701,145200,5,25005642500,"25005642500-1879",-71.12054979,41.74731593,507,25,1,42,1,NA,10,1,1,28000,2,7750,247,9,"25005642500-1879-4088","",395334121
"8010",832769,215000,2,25025010403,"25025010403-1856",-71.08771,42.34666,703,25,2,64,1,NA,1,1,1,125000,1,3255,25,1,"25025010403-1856-2391","",532124872
"8011",1343240,140800,2,25017364101,"25017364101-1478",-71.45257,42.43644,701,25,2,52,1,NA,1,3,1,20800,1,4050,36,8,"25017364101-1478-2120","",893492892
"8012",502060,48800,5,25009208400,"25009208400-1964",-71.04797728,42.47724806,501,25,1,3,1,NA,7,1,NA,48800,1,NA,25,1,"25009208400-1964-4300","",NA
"8013",520075,40000,5,25017383700,"25017383700-2009",-71.39829,42.32203,1600,25,2,15,2,12,2,1,NA,0,1,NA,25,1,"25017383700-2009-4659","2.50E+11",NA
"8014",1189028,185000,4,25023510300,"25023510300-1371",-71.02646,42.10187,4903,25,1,4,3,1,2,1,NA,185000,1,NA,25,9,"25023510300-1371-2816","A9902370",NA
"8015",572094,67600,5,25019950200,"25019950200-2855",-70.13091,41.27113,1902,25,1,38,1,NA,0,1,1,48000,2,7315,129,1,"25019950200-2855-6958","",524707437
"8016",516221,159000,4,25025110403,"25025110403-1473",-71.13405,42.27723,3305,25,1,26,1,NA,0,1,1,32000,1,2025,36,2,"25025110403-1473-3214","",997508387
"8017",724497,69200,2,25005614101,"25005614101-1253",-71.0626304,41.88386726,4301,25,1,73,1,NA,1,1,6,9500,1,NA,25,1,"25005614101-1253-1883","",NA
"8018",846049,186000,3,25021416300,"25021416300-1074",-71.07964,42.26826,1400,25,1,19,2,15,2,1,1,5000,1,4620,25,1,"25021416300-1074-1815","",628648263
"8019",841391,205000,2,25027729100,"25027729100-788",-71.80241,42.39945,4700,25,1,51,1,NA,1,1,1,125000,1,9620,50,1,"25027729100-788-1201","",480365675
"8020",964825,41000,1,25005655400,"25005655400-336",-70.83073757,41.59777944,1300,25,1,58,1,NA,0,1,1,41000,1,9130,25,1,"25005655400-336-337","",887429710
"8021",1106348,67000,4,25013802400,"25013802400-1366",-72.54056786,42.09563005,3304,25,2,42,1,NA,1,1,1,30000,2,5300,368,2,"25013802400-1366-2690","",541754297
"8022",140939,194800,3,25017341902,"25017341902-2601",-71.02804846,42.44029875,1000,25,2,34,1,NA,0,1,1,120000,1,230,37,1,"25017341902-2601-4583","",952020436
"8023",957311,135000,6,25017360100,"25017360100-534",-71.28656,42.46053,504,25,1,4,3,1,2,1,NA,135000,1,NA,25,1,"25017360100-534-1883","A1170884",NA
"8024",1060769,86000,4,25027739100,"25027739100-2566",-71.70691,42.27065,1902,25,2,43,1,NA,0,1,1,16000,1,4020,25,1,"25027739100-2566-5284","",683709513
"8025",1484632,56900,2,25027703100,"25027703100-1325",-72.23288,42.58094,3602,25,1,72,1,NA,0,1,6,52700,1,5350,25,1,"25027703100-1325-1940","",NA
"8026",790071,47700,5,25023545200,"25023545200-2837",-70.73262,41.78378,3302,25,1,17,2,13,2,16,6,0,2,NA,364,8,"25023545200-2837-6957","2.51E+11",NA
"8027",1431586,106600,4,25005614000,"25005614000-1823",-71.10219914,41.89846488,4301,25,1,53,1,NA,1,1,1,52000,1,20,25,1,"25005614000-1823-3874","",234740090
"8028",1176752,79200,1,25017368400,"25017368400-626",-71.2632,42.36995,4500,25,1,54,1,NA,0,1,1,79200,1,3800,42,2,"25017368400-626-627","",106690928
"8029",883236,28000,3,2.5e+10,"25025000202-1100",-71.15492,42.3505,3305,25,1,55,1,NA,1,4,1,10000,1,6420,72,1,"25025000202-1100-1902","",1783489
"8030",125962,48600,1,25027707500,"25027707500-374",-71.98905,42.61345,303,25,1,65,1,NA,0,1,6,48600,1,4220,25,1,"25027707500-374-375","",NA
"8031",1117051,14900,2,25009207200,"25009207200-361",-70.96861524,42.45078727,4000,25,1,79,1,NA,0,1,6,10800,2,NA,332,2,"25009207200-361-426","",NA
"8032",667540,265030,7,25023540101,"25023540101-1433",-70.96284,41.88226,1400,25,1,61,1,NA,1,1,1,48030,1,1965,25,1,"25023540101-1433-3564","",413262072
"8033",1255289,63500,2,25021418002,"25021418002-1928",-70.99506,42.23987,4800,25,2,64,1,NA,0,1,6,13000,2,2830,207,6,"25021418002-1928-2626","",NA
"8034",1356627,485600,4,25015820500,"25015820500-2500",-72.51250217,42.3851935,1400,25,1,65,1,NA,1,1,1,260000,1,2100,25,1,"25015820500-2500-5556","",488036047
"8035",1407267,33400,2,25027732600,"25027732600-801",-71.80261,42.2434,3301,25,1,28,1,NA,0,1,1,5000,2,1760,116,1,"25027732600-801-1005","",6242762
"8036",986723,125604,2,25017336402,"25017336402-1455",-71.07657287,42.45612699,505,25,1,59,1,NA,0,1,1,125604,2,1965,207,6,"25017336402-1455-2067","",461208522
"8037",521668,94600,5,25017373900,"25017373900-2605",-71.18015,42.31614,4500,25,2,46,1,NA,1,1,1,30000,2,8965,129,1,"25017373900-2605-5921","",853685717
"8038",348517,65000,1,25015820900,"25015820900-554",-72.48285074,42.28729224,501,25,1,65,1,NA,0,1,1,65000,1,4710,25,1,"25015820900-554-554","",976555524
"8039",1191211,21230,3,25013801300,"25013801300-966",-72.56430847,42.11491383,1902,25,1,63,1,NA,0,1,6,17090,1,9130,25,1,"25013801300-966-1556","",NA
"8040",1173530,129000,4,25027727100,"25027727100-1328",-71.93302,42.3212,4903,25,2,10,2,6,2,1,NA,129000,1,NA,25,1,"25027727100-1328-2994","2.51E+11",NA
"8041",1071667,73000,3,25027731900,"25027731900-1647",-71.78563,42.27441,100,25,2,34,1,NA,0,1,1,38000,1,5940,25,1,"25027731900-1647-2694","",313549156
"8042",1337207,45000,3,25027730300,"25027730300-1620",-71.79355,42.30618,301,25,2,42,1,NA,0,1,1,45000,1,860,12,1,"25027730300-1620-2468","",960474674
"8043",716056,138800,4,25027716100,"25027716100-2903",-71.67259,42.43024,506,25,1,15,2,12,2,1,NA,1500,1,NA,25,9,"25027716100-2903-5850","2.50E+11",NA
"8044",536639,50000,2,25021422100,"25021422100-595",-70.95684,42.17371,304,25,2,13,2,9,2,1,NA,50000,1,NA,25,1,"25021422100-595-826","2.50E+11",NA
"8045",304960,40900,1,25009217300,"25009217300-419",-70.88082996,42.55589394,701,25,2,63,1,NA,0,1,1,40900,1,4760,25,1,"25009217300-419-419","",400037330
"8046",1041163,49100,4,25017311600,"25017311600-1509",-71.33607404,42.62488491,100,25,2,3,1,NA,2,11,NA,49100,1,NA,9,1,"25017311600-1509-2974","",NA
"8047",1266202,55000,5,25005600204,"25005600204-1165",-71.12035878,42.00887817,1901,25,2,5,2,1,2,3,NA,55000,1,NA,25,1,"25005600204-1165-3088","2.51E+11",NA
"8048",466369,136000,2,25027731400,"25027731400-1174",-71.81366,42.2549,4301,25,1,57,1,NA,0,1,1,136000,2,800,129,1,"25027731400-1174-1543","",653379826
"8049",1131466,11600,1,2.5e+10,"25025000701-416",-71.13832,42.34838,703,25,2,21,2,15,0,1,6,11600,1,5400,25,9,"25025000701-416-418","",NA
"8050",539038,88120,3,25005646101,"25005646101-2120",-71.0503937,41.64075926,504,25,2,62,1,NA,0,1,1,56000,1,710,25,1,"25005646101-2120-3643","",491123923
"8051",830474,27700,1,25021421200,"25021421200-215",-71.01828,42.15507,3303,25,1,85,1,NA,0,1,6,27700,1,NA,25,1,"25021421200-215-215","",NA
"8052",148033,99000,4,25017321100,"25017321100-2558",-71.49219737,42.34847521,304,25,2,41,1,NA,1,1,1,39000,1,2300,25,1,"25017321100-2558-4665","",480870765
"8053",1404186,30000,2,25027724100,"25027724100-591",-72.19226,42.26238,4700,25,1,69,1,NA,0,1,6,23400,1,NA,25,1,"25027724100-591-709","",NA
"8054",377890,171000,3,25027706100,"25027706100-887",-72.08974,42.47845,4902,25,2,34,1,NA,0,1,2,116000,1,1760,48,1,"25027706100-887-1628","",513534677
"8055",171587,45000,1,25021422200,"25021422200-582",-70.9455,42.1759,3302,25,1,57,1,NA,0,1,1,45000,1,4110,12,1,"25021422200-582-583","",896817202
"8056",241358,54000,2,25005644102,"25005644102-617",-71.14902119,41.78385294,1600,25,2,37,1,NA,1,1,6,0,1,NA,42,1,"25005644102-617-809","",NA
"8057",199672,5900,3,25025120500,"25025120500-518",-71.10247,42.32203,4500,25,2,23,1,NA,13,3,6,1900,1,4720,72,1,"25025120500-518-852","",NA
"8058",1491128,62780,5,25017332300,"25017332300-2472",-71.23230285,42.50626177,4902,25,1,7,2,3,2,1,NA,62780,1,NA,25,1,"25017332300-2472-5995","2.51E+11",NA
"8059",1200403,188090,3,25005613400,"25005613400-998",-71.12376572,41.89454632,3500,25,2,17,2,14,2,1,1,18900,1,4610,25,1,"25005613400-998-1912","2.51E+11",429802010
"8060",1168954,67000,6,25027735100,"25027735100-2595",-71.92055,42.24858,3305,25,1,19,1,NA,2,4,3,2000,1,9350,25,1,"25027735100-2595-6137","",NA
"8061",1157075,53100,4,25009208400,"25009208400-1711",-71.05380953,42.47887622,300,25,2,9,2,6,2,1,NA,53100,1,NA,25,1,"25009208400-1711-3277","2.51E+11",NA
"8062",1437108,153000,5,25017326102,"25017326102-2291",-71.55642032,42.62873321,1300,25,1,7,2,4,10,1,NA,153000,1,NA,25,1,"25017326102-2291-5689","2.51E+11",NA
"8063",397096,84800,5,25021411302,"25021411302-1365",-71.25216,42.14788,3602,25,2,49,1,NA,0,5,1,40000,2,230,329,1,"25021411302-1365-3210","",246262034
"8064",433428,119000,4,25023506202,"25023506202-788",-70.72051,42.09497,1902,25,2,7,2,3,2,3,NA,119000,1,NA,25,1,"25023506202-788-1667","2.50E+11",NA
"8065",301760,84204,6,25017333100,"25017333100-2942",-71.17104205,42.46108389,1600,25,2,46,1,NA,1,1,1,4000,1,5700,25,1,"25017333100-2942-6554","",522830413
"8066",159911,91300,4,25021443102,"25021443102-2402",-71.45638,42.03665,1902,25,1,41,1,NA,0,1,6,8800,1,NA,25,1,"25021443102-2402-4884","",NA
"8067",114432,152500,4,25025110301,"25025110301-880",-71.11213,42.28955,3500,25,1,15,2,12,2,1,NA,500,1,NA,25,1,"25025110301-880-2050","2.50E+11",NA
"8068",450395,113800,4,25017317101,"25017317101-2656",-71.35177869,42.59667679,3306,25,2,37,1,NA,0,1,1,88800,2,110,207,6,"25017317101-2656-5257","",840437842
"8069",1477751,185000,2,25013810200,"25013810200-622",-72.35731026,42.19666111,506,25,2,28,1,NA,0,1,1,68000,1,1650,25,1,"25013810200-622-990","",302531223
"8070",563932,62200,2,25017352600,"25017352600-557",-71.0916,42.36938,3302,25,2,69,1,NA,0,1,6,12000,1,NA,25,1,"25017352600-557-805","",NA
"8071",601268,564000,2,25009260402,"25009260402-1595",-71.17243221,42.8000331,3302,25,2,65,1,NA,1,1,6,0,1,NA,25,1,"25009260402-1595-2469","",NA
"8072",1076810,90000,4,25017352600,"25017352600-1022",-71.09256,42.37171,1000,25,2,49,1,NA,0,1,1,90000,1,3600,25,1,"25017352600-1022-2106","",840205454
"8073",1179774,63100,5,25025081800,"25025081800-1258",-71.07706,42.32305,4000,25,2,17,2,14,2,1,1,4800,1,4720,12,8,"25025081800-1258-2596","2.50E+11",429634611
"8074",79443,14000,3,25009251500,"25009251500-1083",-71.16247382,42.69043136,3302,25,1,39,1,NA,0,1,1,14000,2,9140,436,1,"25009251500-1083-1725","",248641425
"8075",719671,4,2,2.5e+10,"25025000703-632",-71.12589,42.35037,3301,25,2,21,3,15,0,3,6,0,1,NA,25,1,"25025000703-632-643","",NA
"8076",415223,13200,1,25003900100,"25003900100-405",-73.24864392,42.45310856,701,25,1,51,1,NA,0,1,6,13200,1,2000,25,1,"25003900100-405-405","",NA
"8077",1279702,22000,5,25027731203,"25027731203-2062",-71.8179,42.25249,1300,25,1,0,NA,NA,15,1,NA,22000,1,NA,25,1,"25027731203-2062-4439","",NA
"8078",389513,293330,5,25017358600,"25017358600-2208",-71.23297,42.46644,1300,25,2,75,1,NA,8,1,6,6300,2,NA,130,1,"25017358600-2208-5919","",NA
"8079",50903,300,4,25017370300,"25017370300-2618",-71.14764,42.37325,4302,25,2,35,3,15,0,1,6,0,2,4520,247,6,"25017370300-2618-4406","",NA
"8080",706565,22500,3,25013813304,"25013813304-895",-72.57045782,42.04694132,505,25,1,21,3,15,2,1,6,8500,1,NA,25,9,"25013813304-895-1602","",NA
"8081",1331134,545000,7,25009253201,"25009253201-1215",-71.12763602,42.716834,3400,25,1,6,2,3,2,1,NA,545000,1,NA,25,1,"25009253201-1215-2719","2.51E+11",NA
"8082",1457564,80000,2,25007200300,"25007200300-2494",-70.60412236,41.4038292,4902,25,1,19,2,14,2,1,6,0,1,NA,44,1,"25007200300-2494-3421","2.51E+11",NA
"8083",517999,161000,2,25021422200,"25021422200-1757",-70.95291,42.1641,1900,25,2,53,1,NA,1,1,1,82000,1,4710,25,1,"25021422200-1757-2338","",413339243
"8084",1402240,128000,1,25017363104,"25017363104-290",-71.4414,42.47266,400,25,1,40,1,NA,0,1,1,128000,2,1006,247,6,"25017363104-290-290","",677351900
"8085",1311483,91750,2,25009205400,"25009205400-649",-70.97691803,42.49747522,3305,25,1,59,1,NA,2,1,1,16550,1,6220,25,1,"25009205400-649-920","",492339585
"8086",855448,84200,6,25021456101,"25021456101-1155",-71.07262,42.12223,1900,25,2,5,2,2,2,3,NA,84200,1,NA,25,1,"25021456101-1155-3200","2.50E+11",NA
"8087",567597,110000,1,25017333200,"25017333200-661",-71.15802526,42.47586208,4800,25,2,38,1,NA,0,1,1,110000,1,120,44,1,"25017333200-661-667","",392333738
"8088",1125808,242000,4,25005617102,"25005617102-1403",-70.93082581,41.78577253,4903,25,2,53,1,NA,0,1,1,130000,1,4920,12,1,"25005617102-1403-3307","",488065905
"8089",76401,65000,3,25021422302,"25021422302-995",-70.95572,42.19815,505,25,1,14,2,11,2,1,NA,65000,1,NA,48,1,"25021422302-995-1004","2.50E+11",NA
"8090",1277426,137000,2,25017317102,"25017317102-790",-71.33756448,42.60278852,1300,25,2,57,1,NA,1,1,1,100000,1,50,25,1,"25017317102-790-1167","",990128571
"8091",1238232,42600,3,25003922100,"25003922100-1055",-73.13310813,42.62310635,4302,25,2,37,1,NA,0,1,1,42600,2,630,129,1,"25003922100-1055-1655","",1094226
"8092",955284,31500,4,25021443102,"25021443102-2295",-71.47244,42.03545,100,25,1,41,1,NA,0,1,1,14000,1,4250,25,1,"25021443102-2295-4456","",840054068
"8093",837935,25000,4,25011040800,"25011040800-2096",-72.64926414,42.46641723,3603,25,1,30,3,16,0,1,6,25000,1,6260,16,1,"25011040800-2096-4316","",NA
"8094",948327,60000,2,25025070101,"25025070101-1775",-71.06359,42.3533,505,25,1,26,1,NA,0,1,1,30000,1,350,53,1,"25025070101-1775-1979","",623957214
"8095",56847,45000,1,25021422200,"25021422200-507",-70.95212,42.17663,3301,25,2,35,1,NA,0,1,1,45000,2,1760,120,1,"25021422200-507-508","",360238687
"8096",58874,25450,3,25027731002,"25027731002-1669",-71.85366,42.24477,3301,25,2,19,3,15,12,1,1,750,1,230,24,9,"25027731002-1669-2386","",400036662
"8097",178574,137600,4,25009205200,"25009205200-1797",-70.94632807,42.48071281,3900,25,2,53,1,NA,0,1,1,125000,1,3710,25,1,"25009205200-1797-3977","",692156300
"8098",1473565,53100,1,25017317202,"25017317202-105",-71.35875924,42.60167763,3302,25,2,67,1,NA,0,1,6,53100,1,NA,25,1,"25017317202-105-105","",NA
"8099",1246660,97100,2,25015822700,"25015822700-725",-72.94426801,42.50564921,3302,25,2,29,3,16,12,1,1,72000,1,430,25,1,"25015822700-725-969","",832282552
"8100",857229,64400,2,25001014500,"25001014500-1570",-70.53738024,41.57560009,3601,25,1,70,1,NA,1,1,1,31800,1,5820,25,1,"25001014500-1570-2136","",699493813
"8101",446776,64500,3,25019950200,"25019950200-1687",-70.11367,41.26786,4902,25,2,44,1,NA,0,1,3,1500,1,3255,25,1,"25019950200-1687-2738","",NA
"8102",1304291,24000,2,25001013200,"25001013200-866",-70.45109356,41.66263243,4302,25,2,24,2,16,2,1,1,17000,1,4110,25,1,"25001013200-866-896","",107864100
"8103",560801,43400,1,25025081700,"25025081700-573",-71.08222,42.32081,3304,25,2,79,1,NA,0,1,6,43400,1,NA,25,2,"25025081700-573-573","",NA
"8104",1343231,148400,5,25021404201,"25021404201-1005",-71.27128,42.3229,503,25,1,12,2,8,2,1,NA,148400,1,NA,25,1,"25021404201-1005-2509","2.50E+11",NA
"8105",1191800,91600,6,25009260100,"25009260100-2165",-71.07932938,42.77750988,304,25,2,18,2,15,2,1,3,1600,1,2340,25,1,"25009260100-2165-4916","",NA
"8106",1073027,106000,3,25023524102,"25023524102-1128",-71.01579,42.01819,506,25,1,89,1,NA,0,1,6,20400,1,NA,25,1,"25023524102-1128-2026","",NA
"8107",983086,81300,6,25001013600,"25001013600-2212",-70.48456444,41.69216263,703,25,2,57,1,NA,13,1,1,11000,1,5160,25,1,"25001013600-2212-6243","",107865875
"8108",759334,18000,2,25027711000,"25027711000-351",-71.78987,42.58587,300,25,2,23,1,NA,0,1,1,8000,1,4110,25,1,"25027711000-351-378","",302581913
"8109",253951,68400,1,25017353300,"25017353300-355",-71.11295,42.35915,4000,25,1,33,1,NA,0,1,1,68400,1,1010,25,1,"25017353300-355-355","",614501070
"8110",203383,67800,2,25017320103,"25017320103-406",-71.52749015,42.2304762,3305,25,1,73,1,NA,0,1,6,58000,2,NA,119,1,"25017320103-406-516","",NA
"8111",927598,45000,4,25021417200,"25021417200-2716",-71.0378,42.26689,3400,25,1,17,2,13,2,1,6,0,2,NA,207,6,"25021417200-2716-4707","2.51E+11",NA
"8112",986723,125604,2,25021417602,"25021417602-1627",-70.9986,42.27221,505,25,1,59,1,NA,0,1,1,125604,2,1965,207,6,"25021417602-1627-2365","",107654626
"8113",119646,24400,3,25021456302,"25021456302-1793",-71.12059,42.13594,3305,25,2,48,1,NA,0,5,1,24400,2,4230,329,2,"25021456302-1793-2495","",663725919
